Employee ID,EmployeeType,EmployeeType_Encoded,PayZone,PayZone_Encoded,DepartmentType,DepartmentType_Encoded,GenderCode,GenderCode_Encoded,RaceDesc,RaceDesc_Encoded,MaritalDesc,MaritalDesc_Encoded,Performance Score,Performance Score_Encoded,Current Employee Rating
3391,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3
3392,Full-Time,1,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,2
3393,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Needs Improvement,2,3
3394,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,2
3395,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Needs Improvement,2,3
3396,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,4
3397,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3
3398,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3
3399,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,2
3400,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,1
3401,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,1
3402,Part-Time,2,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3
3403,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3
3404,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,2
3405,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,1
3406,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,5
3407,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,5
3408,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3
3409,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,4
3410,Contract,0,Zone C,2,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3
3411,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,2
3412,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3
3413,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,5
3414,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3
3415,Full-Time,1,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3
3416,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,2
3417,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,1
3418,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,4
3419,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,2
3420,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,2
3421,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,1
3422,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3
3423,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,3
3424,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,2
3425,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2
3426,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,2
3427,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,4
3428,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3
3429,Full-Time,1,Zone B,1,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4
3430,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,2
3431,Contract,0,Zone A,0,Sales,4,Female,0,Other,3,Married,1,Fully Meets,1,3
3432,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,3
3433,Full-Time,1,Zone B,1,Sales,4,Female,0,Hispanic,2,Divorced,0,Exceeds,0,4
3434,Contract,0,Zone C,2,Sales,4,Female,0,White,4,Divorced,0,Fully Meets,1,2
3435,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Widowed,3,Exceeds,0,3
3436,Part-Time,2,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,5
3437,Contract,0,Zone B,1,Sales,4,Female,0,Other,3,Single,2,Fully Meets,1,5
3438,Full-Time,1,Zone C,2,Sales,4,Female,0,Asian,0,Married,1,Fully Meets,1,3
3439,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,3
3440,Contract,0,Zone A,0,Sales,4,Female,0,White,4,Divorced,0,Fully Meets,1,3
3441,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Widowed,3,Exceeds,0,4
3442,Full-Time,1,Zone A,0,IT/IS,2,Male,1,Black,1,Single,2,Exceeds,0,2
3443,Full-Time,1,Zone C,2,IT/IS,2,Male,1,Asian,0,Widowed,3,Fully Meets,1,3
3444,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,3
3445,Contract,0,Zone C,2,Sales,4,Female,0,Other,3,Married,1,Exceeds,0,4
3446,Part-Time,2,Zone A,0,Sales,4,Female,0,White,4,Divorced,0,Exceeds,0,2
3447,Part-Time,2,Zone C,2,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,3
3448,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,3
3449,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,5
3450,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Exceeds,0,2
3451,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Divorced,0,Exceeds,0,3
3452,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,2
3453,Contract,0,Zone C,2,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,4
3454,Full-Time,1,Zone C,2,IT/IS,2,Male,1,Hispanic,2,Married,1,Needs Improvement,2,4
3455,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Widowed,3,Exceeds,0,4
3456,Full-Time,1,Zone A,0,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,3
3457,Full-Time,1,Zone B,1,Sales,4,Female,0,White,4,Divorced,0,Needs Improvement,2,3
3458,Contract,0,Zone A,0,Sales,4,Female,0,Hispanic,2,Single,2,Needs Improvement,2,3
3459,Part-Time,2,Zone A,0,Sales,4,Male,1,Black,1,Widowed,3,Exceeds,0,2
3460,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,3
3461,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Married,1,Needs Improvement,2,1
3462,Contract,0,Zone A,0,Sales,4,Male,1,Hispanic,2,Divorced,0,Needs Improvement,2,3
3463,Part-Time,2,Zone A,0,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,1
3464,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Widowed,3,Needs Improvement,2,5
3465,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Needs Improvement,2,3
3466,Part-Time,2,Zone C,2,IT/IS,2,Male,1,Other,3,Married,1,Exceeds,0,4
3467,Contract,0,Zone A,0,Sales,4,Female,0,Asian,0,Divorced,0,Exceeds,0,1
3468,Contract,0,Zone B,1,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,4
3469,Contract,0,Zone B,1,Sales,4,Female,0,Asian,0,Divorced,0,Needs Improvement,2,3
3470,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Married,1,Needs Improvement,2,3
3471,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,4
3472,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Married,1,Exceeds,0,4
3473,Part-Time,2,Zone A,0,Sales,4,Male,1,Hispanic,2,Widowed,3,Exceeds,0,2
3474,Full-Time,1,Zone A,0,Sales,4,Male,1,Other,3,Divorced,0,Fully Meets,1,2
3475,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,2
3476,Part-Time,2,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Needs Improvement,2,2
3477,Part-Time,2,Zone A,0,IT/IS,2,Female,0,Asian,0,Widowed,3,Needs Improvement,2,2
3478,Full-Time,1,Zone C,2,Sales,4,Female,0,Hispanic,2,Married,1,Fully Meets,1,2
3479,Contract,0,Zone A,0,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,2
3480,Full-Time,1,Zone C,2,Sales,4,Female,0,Black,1,Widowed,3,Fully Meets,1,1
3481,Full-Time,1,Zone C,2,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,4
3482,Full-Time,1,Zone A,0,Sales,4,Male,1,Asian,0,Divorced,0,Needs Improvement,2,2
3483,Part-Time,2,Zone B,1,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,1
3484,Part-Time,2,Zone B,1,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,4
3485,Contract,0,Zone C,2,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,5
3486,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,4
3487,Contract,0,Zone B,1,Sales,4,Female,0,Other,3,Divorced,0,Fully Meets,1,4
3488,Contract,0,Zone B,1,Sales,4,Female,0,Asian,0,Single,2,Fully Meets,1,2
3489,Part-Time,2,Zone A,0,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,2
3490,Part-Time,2,Zone A,0,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2
3491,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,5
3492,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,1
3493,Full-Time,1,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,5
3494,Contract,0,Zone B,1,Sales,4,Male,1,Black,1,Single,2,Fully Meets,1,4
3495,Part-Time,2,Zone B,1,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,4
3496,Contract,0,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,5
3497,Part-Time,2,Zone C,2,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,1
3498,Full-Time,1,Zone A,0,Sales,4,Female,0,White,4,Widowed,3,Fully Meets,1,2
3499,Part-Time,2,Zone C,2,Sales,4,Female,0,Asian,0,Widowed,3,Fully Meets,1,5
3500,Full-Time,1,Zone B,1,Sales,4,Female,0,White,4,Divorced,0,Fully Meets,1,1
3501,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Widowed,3,Fully Meets,1,4
3502,Full-Time,1,Zone C,2,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,1
3503,Part-Time,2,Zone A,0,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,4
3504,Full-Time,1,Zone B,1,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,2
3505,Contract,0,Zone B,1,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,1
3506,Full-Time,1,Zone B,1,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,2
3507,Full-Time,1,Zone A,0,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,4
3508,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,5
3509,Part-Time,2,Zone C,2,Sales,4,Female,0,Black,1,Married,1,Fully Meets,1,2
3510,Part-Time,2,Zone A,0,Sales,4,Female,0,Hispanic,2,Married,1,Fully Meets,1,2
3511,Part-Time,2,Zone B,1,Sales,4,Female,0,Asian,0,Divorced,0,Fully Meets,1,4
3512,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,2
3513,Contract,0,Zone C,2,Sales,4,Male,1,Other,3,Married,1,Fully Meets,1,5
3514,Full-Time,1,Zone B,1,Sales,4,Male,1,Asian,0,Married,1,Fully Meets,1,1
3515,Part-Time,2,Zone A,0,Sales,4,Male,1,White,4,Single,2,Fully Meets,1,4
3516,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,5
3517,Part-Time,2,Zone A,0,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4
3518,Contract,0,Zone B,1,Sales,4,Female,0,Hispanic,2,Married,1,Fully Meets,1,2
3519,Part-Time,2,Zone C,2,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,2
3520,Full-Time,1,Zone C,2,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,1
3521,Contract,0,Zone C,2,Sales,4,Female,0,Asian,0,Divorced,0,Fully Meets,1,4
3522,Full-Time,1,Zone C,2,Sales,4,Female,0,Other,3,Single,2,Fully Meets,1,1
3523,Full-Time,1,Zone A,0,Sales,4,Female,0,Other,3,Single,2,Fully Meets,1,2
3524,Contract,0,Zone B,1,Sales,4,Male,1,Asian,0,Divorced,0,Fully Meets,1,2
3525,Contract,0,Zone B,1,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,2
3526,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Fully Meets,1,4
3527,Full-Time,1,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Fully Meets,1,1
3528,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,2
3529,Part-Time,2,Zone C,2,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,2
3530,Full-Time,1,Zone B,1,Sales,4,Female,0,Black,1,Widowed,3,Fully Meets,1,2
3531,Full-Time,1,Zone C,2,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,1
3532,Part-Time,2,Zone B,1,IT/IS,2,Female,0,Black,1,Widowed,3,Fully Meets,1,1
3533,Contract,0,Zone B,1,Sales,4,Male,1,White,4,Married,1,Fully Meets,1,2
3534,Full-Time,1,Zone A,0,Sales,4,Female,0,Asian,0,Single,2,Fully Meets,1,4
3535,Full-Time,1,Zone A,0,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,4
3536,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,2
3537,Contract,0,Zone C,2,Sales,4,Male,1,Hispanic,2,Married,1,Fully Meets,1,2
3538,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,2
3539,Full-Time,1,Zone C,2,Sales,4,Male,1,Hispanic,2,Single,2,Fully Meets,1,5
3540,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Widowed,3,Exceeds,0,4
3541,Full-Time,1,Zone B,1,Sales,4,Male,1,Black,1,Married,1,Exceeds,0,2
3542,Contract,0,Zone A,0,Sales,4,Male,1,White,4,Married,1,Needs Improvement,2,1
3543,Part-Time,2,Zone A,0,Sales,4,Female,0,Black,1,Single,2,Fully Meets,1,2
3544,Contract,0,Zone A,0,Sales,4,Male,1,Asian,0,Single,2,Fully Meets,1,2
3545,Full-Time,1,Zone C,2,IT/IS,2,Female,0,Black,1,Widowed,3,Fully Meets,1,1
3546,Full-Time,1,Zone B,1,Sales,4,Male,1,Hispanic,2,Widowed,3,Exceeds,0,1
3547,Contract,0,Zone B,1,Sales,4,Female,0,Other,3,Married,1,Needs Improvement,2,2
3548,Part-Time,2,Zone A,0,Sales,4,Female,0,White,4,Single,2,Fully Meets,1,1
3549,Full-Time,1,Zone C,2,Sales,4,Female,0,Black,1,Divorced,0,Fully Meets,1,2
3550,Part-Time,2,Zone C,2,Sales,4,Male,1,White,4,Divorced,0,Fully Meets,1,1
3551,Part-Time,2,Zone C,2,Sales,4,Male,1,Black,1,Married,1,Needs Improvement,2,4
3552,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Single,2,Needs Improvement,2,1
3553,Contract,0,Zone C,2,Sales,4,Male,1,Black,1,Divorced,0,Fully Meets,1,4
3554,Part-Time,2,Zone C,2,Sales,4,Male,1,Asian,0,Widowed,3,Fully Meets,1,1
3555,Full-Time,1,Zone C,2,Sales,4,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,4
3556,Full-Time,1,Zone B,1,Sales,4,Male,1,White,4,Single,2,Exceeds,0,2
3557,Part-Time,2,Zone C,2,Sales,4,Male,1,Other,3,Single,2,Fully Meets,1,2
3558,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,1
3559,Part-Time,2,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,2
3560,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Exceeds,0,4
3561,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,5
3562,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,2
3563,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Widowed,3,PIP,3,4
3564,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,1
3565,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,4
3566,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,2
3567,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
3568,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,2
3569,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,2
3570,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,1
3571,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,4
3572,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,5
3573,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Exceeds,0,4
3574,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,1
3575,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Single,2,Exceeds,0,5
3576,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Exceeds,0,4
3577,Part-Time,2,Zone C,2,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,4
3578,Full-Time,1,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Exceeds,0,2
3579,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Needs Improvement,2,4
3580,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,4
3581,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,2
3582,Part-Time,2,Zone B,1,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
3583,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Needs Improvement,2,4
3584,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,4
3585,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,4
3586,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,2
3587,Full-Time,1,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,2
3588,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,2
3589,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,1
3590,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,4
3591,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Needs Improvement,2,5
3592,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,3
3593,Contract,0,Zone A,0,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,1
3594,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Needs Improvement,2,1
3595,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,1
3596,Part-Time,2,Zone C,2,Production       ,3,Male,1,Other,3,Single,2,Needs Improvement,2,2
3597,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,1
3598,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Needs Improvement,2,1
3599,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,2
3600,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,2
3601,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,5
3602,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,5
3603,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,2
3604,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Needs Improvement,2,4
3605,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,4
3606,Part-Time,2,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,3
3607,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,5
3608,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,3
3609,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3
3610,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3
3611,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,2
3612,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Single,2,PIP,3,4
3613,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,1
3614,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,2
3615,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Exceeds,0,2
3616,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,4
3617,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,1
3618,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,3
3619,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,3
3620,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,2
3621,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,2
3622,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3
3623,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3
3624,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,4
3625,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,5
3626,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,2
3627,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3
3628,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3
3629,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,5
3630,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,5
3631,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,3
3632,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,3
3633,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,5
3634,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,5
3635,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,4
3636,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3
3637,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3
3638,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,3
3639,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3
3640,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3
3641,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,3
3642,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3
3643,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,3
3644,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,3
3645,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,3
3646,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3
3647,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3
3648,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,4
3649,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,4
3650,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3
3651,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3
3652,Part-Time,2,Zone C,2,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,3
3653,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Widowed,3,Exceeds,0,3
3654,Part-Time,2,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Exceeds,0,4
3655,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,3
3656,Part-Time,2,Zone B,1,Production       ,3,Male,1,Hispanic,2,Divorced,0,Exceeds,0,5
3657,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,4
3658,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3
3659,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Exceeds,0,1
