Employee ID,EmployeeType,EmployeeType_Encoded,PayZone,PayZone_Encoded,DepartmentType,DepartmentType_Encoded,GenderCode,GenderCode_Encoded,RaceDesc,RaceDesc_Encoded,MaritalDesc,MaritalDesc_Encoded,Performance Score,Performance Score_Encoded,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score
3170,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,2,1,3,2
3171,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,5,4,1,5
3172,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,4,2,3,1
3173,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,1,5,4,3
3174,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,5,1,5,5
3175,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,1,5,4,1
3176,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Exceeds,0,1,5,3,5
3177,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,1,3,4,2
3178,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Married,1,PIP,3,1,5,2,1
3179,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,2,5,2,1
3180,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,4,2,1,1
3181,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,4,5,4,1
3182,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Married,1,PIP,3,2,3,3,4
3183,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Single,2,PIP,3,3,1,1,4
3184,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,PIP,3,5,3,1,4
3185,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,PIP,3,2,5,4,5
3186,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,2,5,2,3
3187,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,PIP,3,3,4,2,2
3188,Part-Time,2,Zone C,2,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,4,5,2,4
3189,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,PIP,3,1,4,3,4
3190,Contract,0,Zone C,2,Production       ,3,Male,1,White,4,Divorced,0,PIP,3,2,4,5,5
3191,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,2,1,2,2
3192,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,5,4,1
3193,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,PIP,3,3,1,1,5
3194,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,1,2,5,5
3195,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,2,5,4,1
3196,Full-Time,1,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,2,3,3,1
3197,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Divorced,0,PIP,3,1,5,5,2
3198,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,2,1,3,1
3199,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,2,1,4,4
3200,Part-Time,2,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,4,5,1,3
3201,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,4,1,4,5
3202,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,4,2,5,1
3203,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,4,4,4,2
3204,Contract,0,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,4,4,1,1
3205,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,4,3,1,3
3206,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,2,2,4,4
3207,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,5,4,4,5
3208,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,2,5,1,3
3209,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,5,3,3,1
3210,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,5,3,5,1
3211,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,2,1,5,3
3212,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,5,2,5,4
3213,Full-Time,1,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,2,2,5,1
3214,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,2,3,1,2
3215,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,3,4,3,5
3216,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,5,1,4,3
3217,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,1,2,1
3218,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,5,2,2,5
3219,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,3,3,4
3220,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,1,5,4,3
3221,Full-Time,1,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,4,1,3,5
3222,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,2,2,5,1
3223,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,5,4,4,2
3224,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,5,2,4,5
3225,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,3,1,1
3226,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,4,1,2,3
3227,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,2,3,5,2
3228,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,2,3,5,3
3229,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,1,4,3,4
3230,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,1,4,3,1
3231,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,2,5,3,3
3232,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,1,5,2,3
3233,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Widowed,3,Fully Meets,1,2,5,3,1
3234,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,3,1,3,4
3235,Contract,0,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,2,3,4,1
3236,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,5,2,4,1
3237,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,4,5,1,2
3238,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,4,5,3,5
3239,Part-Time,2,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3,5,2,5
3240,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,2,2,5,4
3241,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,1,1,5,3
3242,Contract,0,Zone C,2,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,3,3,3,1
3243,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,2,2,3,1
3244,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,2,2,1,1
3245,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,1,3,5,2
3246,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,4,1,1,4
3247,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,2,5,4
3248,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,5,4,3,3
3249,Contract,0,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3,3,2,5
3250,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,2,1,1,3
3251,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,5,5,1,2
3252,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,PIP,3,4,1,3,1
3253,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,2,1,3,1
3254,Full-Time,1,Zone B,1,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,3,2,4,1
3255,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,3,1,4,1
3256,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,5,4,1,4
3257,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,1,3,5
3258,Part-Time,2,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,2,4,4,3
3259,Full-Time,1,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,2,5,2,1
3260,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,3,5,2,1
3261,Part-Time,2,Zone B,1,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,4,2,2,1
3262,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,PIP,3,4,4,3,3
3263,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,PIP,3,2,1,3,2
3264,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,5,1,4,3
3265,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,1,4,3,2
3266,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,2,1,2,3
3267,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,5,1,5,2
3268,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,2,1,5,4
3269,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,1,1,5,2
3270,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,2,5,5,4
3271,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3,1,5,1
3272,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,3,5,5,2
3273,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,4,4,5,4
3274,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,PIP,3,3,3,5,4
3275,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,PIP,3,3,1,2,3
3276,Contract,0,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,2,2,2,4
3277,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,5,3,2,3
3278,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,4,1,4,4
3279,Full-Time,1,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,5,5,2,1
3280,Part-Time,2,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,5,4,5,4
3281,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,5,4,4,4
3282,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,5,1,1
3283,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,1,3,3
3284,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,2,2,4,1
3285,Contract,0,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,PIP,3,4,3,3,3
3286,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,PIP,3,3,3,1,4
3287,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,1,5,1,2
3288,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,2,1,5,2
3289,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,4,3,5,1
3290,Part-Time,2,Zone A,0,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,3,1,1,2
3291,Contract,0,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,2,1,1,3
3292,Part-Time,2,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,4,5,4,3
3293,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,5,3,4
3294,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,3,2,2
3295,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,5,1,2,1
3296,Part-Time,2,Zone C,2,Production       ,3,Male,1,White,4,Married,1,PIP,3,2,1,4,5
3297,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,4,2,3,3
3298,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,5,3,4,4
3299,Part-Time,2,Zone A,0,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,4,4,1,2
3300,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,2,1,1,3
3301,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,1,2,2,2
3302,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,4,5,1,2
3303,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,1,2,1
3304,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,4,2,4,2
3305,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,4,5,4,5
3306,Full-Time,1,Zone A,0,Production       ,3,Male,1,White,4,Married,1,PIP,3,4,3,5,1
3307,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,4,2,4,1
3308,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,1,3,2
3309,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,1,2,3,5
3310,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,4,5,5
3311,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,4,5,2,1
3312,Part-Time,2,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,4,3,1,4
3313,Full-Time,1,Zone B,1,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,3,1,2,2
3314,Part-Time,2,Zone A,0,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,4,1,4,1
3315,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,5,3,4
3316,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3,2,1,2
3317,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,1,5,5
3318,Part-Time,2,Zone A,0,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,3,4,3,3
3319,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,5,3,4
3320,Part-Time,2,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,5,1,4,4
3321,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,2,4,1,3
3322,Part-Time,2,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,4,2,5,4
3323,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,4,5,3,5
3324,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,PIP,3,3,3,2,5
3325,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,4,5,5
3326,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,3,4,1,3
3327,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,1,5,1,1
3328,Part-Time,2,Zone A,0,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,3,2,5,4
3329,Part-Time,2,Zone B,1,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,4,4,4,3
3330,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,4,1,3,3
3331,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,2,1,5,5
3332,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,2,4,5
3333,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,3,2,3,1
3334,Part-Time,2,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,3,1,4,2
3335,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,3,5,1,3
3336,Contract,0,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3,4,4,2
3337,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,5,5,2
3338,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,3,2,4
3339,Part-Time,2,Zone C,2,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,5,1,1,3
3340,Part-Time,2,Zone A,0,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,3,5,2,3
3341,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,1,3,5,3
3342,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,2,3,4,1
3343,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,4,4,2,5
3344,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,3,5,4,1
3345,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,4,1,1,3
3346,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,2,5,3,2
3347,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,4,2,1
3348,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,2,5,2,1
3349,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,3,1,4,3
3350,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,5,2,1,1
3351,Contract,0,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,2,4,2,3
3352,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,Fully Meets,1,3,2,5,2
3353,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,2,3,2
3354,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,1,4,1
3355,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,5,1,3,3
3356,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Needs Improvement,2,3,2,5,1
3357,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,1,3,3,1
3358,Full-Time,1,Zone A,0,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,3,1,1,2
3359,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Exceeds,0,3,3,1,3
3360,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,2,4,4,1
3361,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3,1,3,3
3362,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,1,1,5,1
3363,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Exceeds,0,5,4,4,2
3364,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Exceeds,0,3,1,5,2
3365,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3,1,1,4
3366,Contract,0,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Exceeds,0,4,4,5,5
3367,Full-Time,1,Zone B,1,Production       ,3,Male,1,Other,3,Single,2,Exceeds,0,2,4,1,5
3368,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Exceeds,0,5,5,1,4
3369,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,2,2,5,4
3370,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,3,3,5,3
3371,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3,4,2,5
3372,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,4,1,3,1
3373,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Married,1,Exceeds,0,2,2,4,4
3374,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Divorced,0,Exceeds,0,4,1,3,3
3375,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Divorced,0,Exceeds,0,3,2,4,3
3376,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Exceeds,0,5,4,1,2
3377,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,4,3,5,3
3378,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Exceeds,0,3,5,1,4
3379,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,4,2,1,4
3380,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Exceeds,0,1,4,3,2
3381,Contract,0,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Exceeds,0,3,1,5,2
3382,Part-Time,2,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,Exceeds,0,5,3,5,5
3383,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,2,3,2,3
3384,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,2,1,2
3385,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,2,1,4
3386,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,2,2,1,5
3387,Full-Time,1,Zone C,2,Production       ,3,Male,1,Other,3,Widowed,3,Fully Meets,1,3,1,3,4
3388,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,1,3,1,3
3389,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,1,2,3,1
3390,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,1,2,4,2
3391,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3,4,3,1
3392,Full-Time,1,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,2,3,4,2
3393,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Needs Improvement,2,3,3,4,4
3394,Contract,0,Zone B,1,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,2,1,5,5
3395,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Needs Improvement,2,3,4,4,3
3396,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,4,4,3,3
3397,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,3,3,2
3398,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,5,2,1
3399,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,2,4,4,5
3400,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,1,2,5,3
3401,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,1,4,4,1
3402,Part-Time,2,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3,1,4,4
3403,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3,4,4,3
3404,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,2,4,1,1
3405,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,1,2,1,1
3406,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,5,5,5,4
3407,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,5,1,3,5
3408,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3,2,2,4
3409,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,4,5,5,4
